실시간재고현황(재고세부내역) - 조직/기준일
조직:D13225C000 일자:20260530
No,레벨0조직명,레벨1조직명,레벨2조직명,레벨3조직명,영업담당,거래처구분,채널코드,제조사,보유처매장코드,보유처코드,보유처,재고이동입고일자,대표상품명,모델명,모델코드,색상코드,색상,일련번호,비고,상품구분,불량여부,실구매가,현재고금액,확정여신가,확정현금가,매입처,입고일자,입고처매장코드,입고처코드,입고처,구매유형,재고기간,재고이동출고일자,보유기간,시연재고여부,개봉구분,재고상태,Network세대,재고구분,최초입고대리점,배송구분,박스번호,개별번호,최초입고레벨0조직명,최초입고레벨1조직명,최초입고레벨2조직명,최초입고레벨3조직명,유통단말구분
"1","광장대리점","도매(판매점)","김경호","","김경호","기타거래처(1)","","삼성전자(주)","D13225","T0210277","(본사)김경호","2026-05-26","SM-F966N","SM-F966N","A6L1","20","검정","1141362","","단말기","정상","2379300","2379300","2379300","2379300","SKNetworks","2026-03-20","D13225A000","T0015391","광장대리점","신품향","72","2026-05-26","5","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"2","광장대리점","도매(판매점)","김경호","","김경호","기타거래처(1)","","삼성전자(주)","D13225","T0210277","(본사)김경호","2026-05-23","SM-A566S","SM-A566SA","A6MU","22","회색","1201116","","단말기","정상","618200","618200","618200","610500","SKNetworks","2026-05-19","D13225A000","T0015391","광장대리점","신품향","12","2026-05-23","8","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"3","광장대리점","도매(판매점)","김경호","","김경호","기타거래처(1)","","삼성전자(주)","D13225","T0210277","(본사)김경호","2026-05-27","SM-A566S","SM-A566SA","A6MU","22","회색","1201455","","단말기","정상","618200","618200","618200","610500","SKNetworks","2026-05-19","D13225A000","T0015391","광장대리점","신품향","12","2026-05-27","4","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"4","광장대리점","도매(판매점)","김경호","","김경호","기타거래처(1)","","삼성전자(주)","D13225","T0210277","(본사)김경호","2026-05-23","SM-A566S","SM-A566SA","A6MU","22","회색","1201905","","단말기","정상","618200","618200","618200","610500","SKNetworks","2026-05-19","D13225A000","T0015391","광장대리점","신품향","12","2026-05-23","8","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"5","광장대리점","도매(판매점)","김경호","","김경호","기타거래처(1)","","삼성전자(주)","D13225","T0210277","(본사)김경호","2026-05-23","SM-A566S","SM-A566SA","A6MU","22","회색","1202215","","단말기","정상","618200","618200","618200","610500","SKNetworks","2026-05-19","D13225A000","T0015391","광장대리점","신품향","12","2026-05-23","8","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"6","광장대리점","도매(판매점)","김경호","","김경호","기타거래처(1)","","삼성전자(주)","D13225","T0210277","(본사)김경호","2026-05-27","SM-A175N","SM-A175NB","A6SE","49","라이트블루","5875812","","단말기","정상","319000","319000","319000","315700","SKNetworks","2026-05-27","D13225A000","T0015391","광장대리점","신품향","4","2026-05-27","4","","미개봉","가용(이동입고)","4G(LTE)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"7","광장대리점","도매(판매점)","김경호","","김경호","기타거래처(1)","","삼성전자(주)","D13225","T0210277","(본사)김경호","2026-05-28","SM-S948N_512G","SM-S948NSO_512GW","A73U","10","화이트","1494884","","단말기","정상","2050400","2050400","2050400","2030600","삼성전자","2026-02-27","D13225A000","T0015391","광장대리점","신품향","93","2026-05-28","3","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","유통"
"8","광장대리점","도매(판매점)","김경호","","김경호","기타거래처(1)","","삼성전자(주)","D13225","T0210277","(본사)김경호","2026-05-28","SM-S942N","SM-S942NW","A74H","10","화이트","0651534","","단말기","정상","1254000","1254000","1254000","1241900","SKNetworks","2026-05-23","D13225A000","T0015391","광장대리점","신품향","8","2026-05-28","3","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"9","광장대리점","도매(판매점)","김경호","","김경호","기타거래처(1)","","삼성전자(주)","D13225","T0210277","(본사)김경호","2026-05-23","SM-S942N","SM-S942NW","A74H","10","화이트","0651917","","단말기","정상","1254000","1254000","1254000","1241900","SKNetworks","2026-05-21","D13225A000","T0015391","광장대리점","신품향","10","2026-05-23","8","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"10","광장대리점","도매(판매점)","김경호","","김경호","기타거래처(1)","","삼성전자(주)","D13225","T0210277","(본사)김경호","2026-05-28","SM-S947N","SM-S947NV","A751","3C","바이올렛","0181331","","단말기","정상","1452000","1452000","1452000","1437700","SKNetworks","2026-04-30","D13225A000","T0015391","광장대리점","신품향","31","2026-05-28","3","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"11","광장대리점","도매(판매점)","김요한","","김요한","기타거래처(1)","","Apple","D13225","T0235069","(본사)김요한","2025-12-04","IP15P_128GB","IP15P_128GG","A553","22","회색","JG29XTT67G","","단말기","정상","1540000","1540000","1540000","1540000","SKNetworks","2024-07-06","D13225A000","T0015391","광장대리점","신품향","694","2025-12-04","178","","미개봉","가용(이동입고)","5G(NSA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"12","광장대리점","도매(판매점)","김요한","","김요한","기타거래처(1)","","삼성전자(주)","D13225","T0235069","(본사)김요한","2026-05-23","SM-A566S","SM-A566SA","A6MU","22","회색","1201989","","단말기","정상","618200","618200","618200","610500","SKNetworks","2026-05-19","D13225A000","T0015391","광장대리점","신품향","12","2026-05-23","8","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"13","광장대리점","도매(판매점)","김요한","","김요한","기타거래처(1)","","삼성전자(주)","D13225","T0235069","(본사)김요한","2026-05-23","SM-A566S","SM-A566SA","A6MU","22","회색","1202064","","단말기","정상","618200","618200","618200","610500","SKNetworks","2026-05-19","D13225A000","T0015391","광장대리점","신품향","12","2026-05-23","8","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"14","광장대리점","도매(판매점)","김요한","","김요한","기타거래처(1)","","삼성전자(주)","D13225","T0235069","(본사)김요한","2026-05-20","SM-S731N","SM-S731NW","A6R1","10","화이트","1033861","","단말기","정상","946000","946000","946000","935000","SKNetworks","2025-09-25","D13225A000","T0015391","광장대리점","신품향","248","2026-05-20","11","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"15","광장대리점","도매(판매점)","김요한","","김요한","기타거래처(1)","","삼성전자(주)","D13225","T0235069","(본사)김요한","2026-05-23","SM-A175N","SM-A175NA","A6SC","22","회색","5893948","","단말기","정상","319000","319000","319000","315700","SKNetworks","2026-05-22","D13225A000","T0015391","광장대리점","신품향","9","2026-05-23","8","","미개봉","가용(이동입고)","4G(LTE)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"16","광장대리점","도매(판매점)","김요한","","김요한","기타거래처(1)","","Apple","D13225","T0235069","(본사)김요한","2026-05-28","IP17_256GB","IP17_256GB","A6SQ","20","검정","D3Q4GXXMGF","","단말기","정상","1287000","1287000","1287000","1287000","SKNetworks","2026-05-02","D13225A000","T0015391","광장대리점","신품향","29","2026-05-28","3","","미개봉","가용(이동입고)","5G(NSA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"17","광장대리점","도매(판매점)","김요한","","김요한","기타거래처(1)","","Apple","D13225","T0235069","(본사)김요한","2026-05-28","IP17_256GB","IP17_256GB","A6SQ","20","검정","H4HFT9Y7CN","","단말기","정상","1287000","1287000","1287000","1287000","SKNetworks","2026-01-31","D13225A000","T0015391","광장대리점","신품향","120","2026-05-28","3","","미개봉","가용(이동입고)","5G(NSA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"18","광장대리점","도매(판매점)","김요한","","김요한","기타거래처(1)","","Apple","D13225","T0235069","(본사)김요한","2025-09-19","IPA_512GB","IPA_512GBL","A6TV","40","파랑","J3XQQ0FPW0","","단말기","정상","1881000","1881000","1881000","1881000","SKNetworks","2025-09-19","D13225A000","T0015391","광장대리점","신품향","254","2025-09-19","254","","미개봉","가용(이동입고)","5G(NSA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"19","광장대리점","도매(판매점)","김요한","","김요한","기타거래처(1)","","삼성전자(주)","D13225","T0235069","(본사)김요한","2026-05-27","SM-S942N","SM-S942NW","A74H","10","화이트","0652806","","단말기","정상","1254000","1254000","1254000","1241900","SKNetworks","2026-05-23","D13225A000","T0015391","광장대리점","신품향","8","2026-05-27","4","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"20","광장대리점","도매(판매점)","김요한","","김요한","기타거래처(1)","","삼성전자(주)","D13225","T0235069","(본사)김요한","2026-05-28","SM-S942N","SM-S942NSOW","A74J","10","화이트","0678023","","단말기","정상","1254000","1254000","1254000","1241900","삼성전자","2026-05-26","D13225A000","T0015391","광장대리점","신품향","5","2026-05-28","3","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","유통"
"21","광장대리점","도매(판매점)","김요한","","김요한","기타거래처(1)","","삼성전자(주)","D13225","T0235069","(본사)김요한","2026-05-28","SM-S942N","SM-S942NSOW","A74J","10","화이트","0678967","","단말기","정상","1254000","1254000","1254000","1241900","삼성전자","2026-05-26","D13225A000","T0015391","광장대리점","신품향","5","2026-05-28","3","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","유통"
"22","광장대리점","도매(판매점)","김요한","","김요한","기타거래처(1)","","삼성전자(주)","D13225","T0235069","(본사)김요한","2026-05-28","SM-S942N","SM-S942NSOW","A74J","10","화이트","0679055","","단말기","정상","1254000","1254000","1254000","1241900","삼성전자","2026-05-26","D13225A000","T0015391","광장대리점","신품향","5","2026-05-28","3","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","유통"
"23","광장대리점","도매(판매점)","김요한","","김요한","기타거래처(1)","","삼성전자(주)","D13225","T0235069","(본사)김요한","2026-05-28","SM-S942N","SM-S942NSOW","A74J","10","화이트","0680061","","단말기","정상","1254000","1254000","1254000","1241900","삼성전자","2026-05-26","D13225A000","T0015391","광장대리점","신품향","5","2026-05-28","3","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","유통"
"24","광장대리점","도매(판매점)","김요한","","김요한","기타거래처(1)","","삼성전자(주)","D13225","T0235069","(본사)김요한","2026-05-27","SM-S947N","SM-S947NV","A751","3C","바이올렛","0239455","","단말기","정상","1452000","1452000","1452000","1437700","SKNetworks","2026-05-22","D13225A000","T0015391","광장대리점","신품향","9","2026-05-27","4","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"25","광장대리점","도매(판매점)","김요한","","김요한","기타거래처(1)","","삼성전자(주)","D13225","T0235069","(본사)김요한","2026-05-26","SM-S947N","SM-S947NV","A751","3C","바이올렛","0243148","","단말기","정상","1452000","1452000","1452000","1437700","SKNetworks","2026-05-23","D13225A000","T0015391","광장대리점","신품향","8","2026-05-26","5","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"26","광장대리점","도매(판매점)","김요한","","김요한","기타거래처(1)","","삼성전자(주)","D13225","T0235069","(본사)김요한","2026-05-14","SM-S947N_512G","SM-S947N_512GW","A757","10","화이트","0048708","","단말기","정상","1705000","1705000","1705000","1688500","SKNetworks","2026-03-10","D13225A000","T0015391","광장대리점","신품향","82","2026-05-14","17","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"27","광장대리점","도매(판매점)","김요한","","김요한","기타거래처(1)","","삼성전자(주)","D13225","T0235069","(본사)김요한","2026-03-17","SM-S947N_512G","SM-S947N_512GW","A757","10","화이트","0056900","","단말기","정상","1705000","1705000","1705000","1688500","SKNetworks","2026-02-28","D13225A000","T0015391","광장대리점","신품향","92","2026-03-17","75","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"28","광장대리점","도매(판매점)","김요한","","김요한","기타거래처(1)","","삼성전자(주)","D13225","T0235069","(본사)김요한","2026-04-02","SM-S947N_512G","SM-S947N_512GV","A758","3C","바이올렛","0040219","","단말기","정상","1705000","1705000","1705000","1688500","SKNetworks","2026-03-10","D13225A000","T0015391","광장대리점","신품향","82","2026-04-02","59","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"29","광장대리점","도매(판매점)","김요한","","김요한","기타거래처(1)","","삼성전자(주)","D13225","T0235069","(본사)김요한","2026-04-02","SM-S947N_512G","SM-S947N_512GB","A759","49","라이트블루","0111757","","단말기","정상","1705000","1705000","1705000","1688500","SKNetworks","2026-02-27","D13225A000","T0015391","광장대리점","신품향","93","2026-04-02","59","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"30","광장대리점","도매(판매점)","유승현","","유승현","기타거래처(1)","","기타제조사","D13225","T0268378","(본사)유승현","2026-05-29","AT-M140S","AT-M140S","A5V3","20","검정","1131943","","단말기","정상","237600","237600","237600","237600","SKNetworks","2026-05-29","D13225A000","T0015391","광장대리점","신품향","2","2026-05-29","2","","미개봉","가용(이동입고)","4G(LTE)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"31","광장대리점","도매(판매점)","유승현","","유승현","기타거래처(1)","","기타제조사","D13225","T0268378","(본사)유승현","2026-05-29","AT-M140S","AT-M140S","A5V3","20","검정","1131969","","단말기","정상","237600","237600","237600","237600","SKNetworks","2026-05-29","D13225A000","T0015391","광장대리점","신품향","2","2026-05-29","2","","미개봉","가용(이동입고)","4G(LTE)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"32","광장대리점","도매(판매점)","유승현","","유승현","기타거래처(1)","","기타제조사","D13225","T0268378","(본사)유승현","2026-05-29","AT-M140S","AT-M140S","A5V3","20","검정","1132004","","단말기","정상","237600","237600","237600","237600","SKNetworks","2026-05-29","D13225A000","T0015391","광장대리점","신품향","2","2026-05-29","2","","미개봉","가용(이동입고)","4G(LTE)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"33","광장대리점","도매(판매점)","유승현","","유승현","기타거래처(1)","","삼성전자(주)","D13225","T0268378","(본사)유승현","2026-05-21","SM-S937N","SM-S937NB","A6DG","49","라이트블루","5231425","","단말기","정상","1496000","1496000","1496000","1481700","SKNetworks","2025-10-24","D13225A000","T0015391","광장대리점","신품향","219","2026-05-21","10","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"34","광장대리점","도매(판매점)","유승현","","유승현","기타거래처(1)","","삼성전자(주)","D13225","T0268378","(본사)유승현","2026-05-21","SM-S731N","SM-S731NB","A6R2","49","라이트블루","1052868","","단말기","정상","946000","946000","946000","935000","SKNetworks","2025-10-30","D13225A000","T0015391","광장대리점","신품향","213","2026-05-21","10","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"35","광장대리점","도매(판매점)","유승현","","유승현","기타거래처(1)","","삼성전자(주)","D13225","T0268378","(본사)유승현","2026-05-13","SM-A175N","SM-A175NB","A6SE","49","라이트블루","5801614","","단말기","정상","319000","319000","319000","315700","SKNetworks","2026-04-29","D13225A000","T0015391","광장대리점","신품향","32","2026-05-13","18","","미개봉","가용(이동입고)","4G(LTE)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"36","광장대리점","도매(판매점)","유승현","","유승현","기타거래처(1)","","Apple","D13225","T0268378","(본사)유승현","2026-05-21","IP17_256GB","IP17_256GB","A6SQ","20","검정","GK14NG9YR6","","단말기","정상","1287000","1287000","1287000","1287000","SKNetworks","2026-02-24","D13225A000","T0015391","광장대리점","신품향","96","2026-05-21","10","","미개봉","가용(이동입고)","5G(NSA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"37","광장대리점","도매(판매점)","유승현","","유승현","기타거래처(1)","","Apple","D13225","T0268378","(본사)유승현","2026-04-04","IP17_256GB","IP17_256GGR","A6ST","50","녹색","DY7TJRR0W0","","단말기","정상","1287000","1287000","1287000","1287000","SKNetworks","2026-04-04","D13225A000","T0015391","광장대리점","신품향","57","2026-04-04","57","","미개봉","가용(이동입고)","5G(NSA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"38","광장대리점","도매(판매점)","유승현","","유승현","기타거래처(1)","","Apple","D13225","T0268378","(본사)유승현","2026-05-20","IP17_256GB","IP17_256GGR","A6ST","50","녹색","K2VWM1W7Y2","","단말기","정상","1287000","1287000","1287000","1287000","SKNetworks","2026-01-20","D13225A000","T0015391","광장대리점","신품향","131","2026-05-20","11","","미개봉","가용(이동입고)","5G(NSA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"39","광장대리점","도매(판매점)","유승현","","유승현","기타거래처(1)","","Apple","D13225","T0268378","(본사)유승현","2026-04-10","IP17_256GB","IP17_256GP","A6SU","36","보라","C92NQ72D7Y","","단말기","정상","1287000","1287000","1287000","1287000","SKNetworks","2026-03-18","D13225A000","T0015391","광장대리점","신품향","74","2026-04-10","51","","미개봉","가용(이동입고)","5G(NSA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"40","광장대리점","도매(판매점)","유승현","","유승현","기타거래처(1)","","Apple","D13225","T0268378","(본사)유승현","2026-05-28","IP17_512GB","IP17_512GW","A6SW","10","화이트","FPW0XCXJGN","","단말기","정상","1584000","1584000","1584000","1584000","SKNetworks","2026-04-29","D13225A000","T0015391","광장대리점","신품향","32","2026-05-28","3","","미개봉","가용(이동입고)","5G(NSA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"41","광장대리점","도매(판매점)","유승현","","유승현","기타거래처(1)","","삼성전자(주)","D13225","T0268378","(본사)유승현","2026-05-28","SM-S942N","SM-S942NSOV","A74L","3C","바이올렛","0695363","","단말기","정상","1254000","1254000","1254000","1241900","삼성전자","2026-05-27","D13225A000","T0015391","광장대리점","신품향","4","2026-05-28","3","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","유통"
"42","광장대리점","도매(판매점)","유승현","","유승현","기타거래처(1)","","삼성전자(주)","D13225","T0268378","(본사)유승현","2026-05-23","SM-S947N","SM-S947NV","A751","3C","바이올렛","0229741","","단말기","정상","1452000","1452000","1452000","1437700","SKNetworks","2026-05-23","D13225A000","T0015391","광장대리점","신품향","8","2026-05-23","8","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"43","광장대리점","도매(판매점)","유승현","","유승현","기타거래처(1)","","삼성전자(주)","D13225","T0268378","(본사)유승현","2026-05-23","SM-S947N","SM-S947NV","A751","3C","바이올렛","0240664","","단말기","정상","1452000","1452000","1452000","1437700","SKNetworks","2026-05-23","D13225A000","T0015391","광장대리점","신품향","8","2026-05-23","8","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"44","광장대리점","도매(판매점)","유승현","","유승현","기타거래처(1)","","삼성전자(주)","D13225","T0268378","(본사)유승현","2026-05-23","SM-S947N","SM-S947NV","A751","3C","바이올렛","0240672","","단말기","정상","1452000","1452000","1452000","1437700","SKNetworks","2026-05-23","D13225A000","T0015391","광장대리점","신품향","8","2026-05-23","8","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"45","광장대리점","도매(판매점)","유승현","","유승현","기타거래처(1)","","삼성전자(주)","D13225","T0268378","(본사)유승현","2026-05-23","SM-S947N","SM-S947NV","A751","3C","바이올렛","0242600","","단말기","정상","1452000","1452000","1452000","1437700","SKNetworks","2026-05-23","D13225A000","T0015391","광장대리점","신품향","8","2026-05-23","8","","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"46","광장대리점","소매(직영점)","직영(자가)","","","직영점","","Apple","D132250212","T0162408","(직영)중곡점","","IPAD AIR2_16G","IPAD AIR2_64G","CGCR","99","공통색상","DMPT438GHG6T","SKT 자산","단말기","정상","853600","853600","853600","853600","","2019-01-31","D132250212","T0162408","(직영)중곡점","신품향","2677","","2677","","미개봉","가용(구매입고)","4G(LTE)","","광장대리점","재고보유","","","광장대리점","","","","OEM(SKN)"
"47","광장대리점","소매(직영점)","직영(자가)","","","직영점","","Apple","D132250212","T0162408","(직영)중곡점","","IPAD AIR2_64G","IPAD AIR2_64GW","CGCS","10","화이트","DMPP2058G5YL","스마트 플레너","단말기","정상","853600","853600","853600","853600","","2019-02-08","D132250212","T0162408","(직영)중곡점","신품향","2669","","2669","","미개봉","가용(구매입고)","4G(LTE)","","광장대리점","재고보유","","","광장대리점","","","","OEM(SKN)"
"48","광장대리점","소매(직영점)","직영(자가)","","","직영점","","Apple","D132250212","T0162408","(직영)중곡점","","IPAD RETINA_16G","IPAD RETINA_16G","CGRO","20","검정","DMPJRCPXF18P","스마트 플레너","단말기","정상","256000","256000","256000","256000","","2019-02-08","D132250212","T0162408","(직영)중곡점","신품향","2669","","2669","","미개봉","가용(구매입고)","4G(LTE)","","광장대리점","재고보유","","","광장대리점","","","","OEM(SKN)"
"49","광장대리점","소매(직영점)","직영(자가)","","","직영점","","Apple","D132250212","T0162408","(직영)중곡점","2025-03-14","IP16_CASE_CL","IP16_CASE_CL","A61G","00","투명","1004359","","번들상품","정상","58000","58000","58000","58000","SKNetworks","2024-11-13","D13225A000","T0015391","광장대리점","신품향","564","2025-03-14","443","","미개봉","가용(이동입고)","","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"50","광장대리점","소매(직영점)","직영(자가)","","","직영점","","Apple","D132250212","T0162408","(직영)중곡점","2025-02-28","IP16E_128GB_DE","IP16E_128GB_DE","A6CS","20","검정","FVQWQ2937Q","","단말기","정상","712800","712800","712800","712800","SKNetworks","2025-02-28","D13225A000","T0015391","광장대리점","신품향","457","2025-02-28","457","시연용","미개봉","가용(이동입고)","5G(NSA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"51","광장대리점","소매(직영점)","직영(자가)","","","직영점","","삼성전자(주)","D132250212","T0162408","(직영)중곡점","2026-02-25","SM-S937N","SM-S937NS","A6DJ","12","실버","5009786","","단말기","정상","1496000","1496000","1496000","1481700","SKNetworks","2026-02-25","D13225A000","T0015391","광장대리점","신품향","95","2026-02-25","95","시연용","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"52","광장대리점","소매(직영점)","직영(자가)","","","직영점","","삼성전자(주)","D132250212","T0162408","(직영)중곡점","2026-02-25","SM-F766N","SM-F766NB","A6N7","4H","다크블루","0031723","","단말기","정상","1485000","1485000","1485000","1470700","SKNetworks","2026-02-25","D13225A000","T0015391","광장대리점","신품향","95","2026-02-25","95","시연용","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"53","광장대리점","소매(직영점)","직영(자가)","","","직영점","","삼성전자(주)","D132250212","T0162408","(직영)중곡점","2026-02-25","SM-F966N","SM-F966NB","A6NN","4H","다크블루","0043377","","단말기","정상","2379300","2379300","2379300","2379300","SKNetworks","2026-02-25","D13225A000","T0015391","광장대리점","신품향","95","2026-02-25","95","시연용","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"54","광장대리점","소매(직영점)","직영(자가)","","","직영점","","삼성전자(주)","D132250212","T0162408","(직영)중곡점","2026-05-23","SM-A175N","SM-A175NB","A6SE","49","라이트블루","5880608","","단말기","정상","319000","319000","319000","315700","SKNetworks","2026-05-13","D13225A000","T0015391","광장대리점","신품향","18","2026-05-23","8","","미개봉","가용(이동입고)","4G(LTE)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"55","광장대리점","소매(직영점)","직영(자가)","","","직영점","","삼성전자(주)","D132250212","T0162408","(직영)중곡점","2026-03-06","SM-S948N","SM-S948NV","A73H","3C","바이올렛","1010592","","단말기","정상","1797400","1797400","1797400","1779800","SKNetworks","2026-03-06","D13225A000","T0015391","광장대리점","신품향","86","2026-03-06","86","시연용","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"56","광장대리점","소매(직영점)","직영(자가)","","","직영점","","삼성전자(주)","D132250212","T0162408","(직영)중곡점","2026-03-06","SM-S942N","SM-S942NW","A74H","10","화이트","0028983","","단말기","정상","1254000","1254000","1254000","1241900","SKNetworks","2026-03-06","D13225A000","T0015391","광장대리점","신품향","86","2026-03-06","86","시연용","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"57","광장대리점","소매(직영점)","직영(자가)","","","직영점","","삼성전자(주)","D132250212","T0162408","(직영)중곡점","2026-03-06","SM-S947N","SM-S947NB","A752","49","라이트블루","0046725","","단말기","정상","1452000","1452000","1452000","1437700","SKNetworks","2026-03-06","D13225A000","T0015391","광장대리점","신품향","86","2026-03-06","86","시연용","미개봉","가용(이동입고)","5G(SA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"58","광장대리점","소매(직영점)","직영(자가)","","","직영점","","기타제조사","D132250212","T0162408","(직영)중곡점","2023-08-31","NU100WZ","NU100WZ","J1A8","99","공통색상","7420798","시연용","번들상품","정상","74500","74500","0","0","","2017-04-14","D132250212","T0162408","(직영)중곡점","신품향","3334","2023-08-31","1004","시연용","미개봉","가용(이동입고)","","","광장대리점","재고보유","","","광장대리점","","","","유통"
"59","광장대리점","소매(직영점)","직영(소사장)","","","직영점","","Apple","D132250211","T0160542","(직영)하남점","2026-01-19","IP15P_128GB","IP15P_128GG","A553","22","회색","K6WKF06LVV","","단말기","정상","1540000","1540000","1540000","1540000","SKNetworks","2024-06-22","D13225A000","T0015391","광장대리점","신품향","708","2026-01-19","132","","미개봉","가용(이동입고)","5G(NSA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
"60","광장대리점","소매(직영점)","직영(소사장)","","","직영점","","Apple","D132250211","T0160542","(직영)하남점","2026-01-17","IP15PM_256GB","IP15PM_256GG","A55L","22","회색","CXD6CDP90Y","","단말기","정상","1892000","1892000","1892000","1892000","SKNetworks","2024-03-08","D13225A000","T0015391","광장대리점","신품향","814","2026-01-17","134","","미개봉","가용(이동입고)","5G(NSA)","","광장대리점","재고보유","","","광장대리점","재고팀","","","OEM(SKN)"
